no,type,id,lokalitas,nama,nama_perusahaan,nama_tampil_badan_hukum,nomor_pb_umku,nomor_tanda_daftar,qr_code,sektor,sistem_elektronik_id,status_id,tanggal_daftar,tanggal_terbit,website,links,
1262,tdpseTerbit,4384,LOKAL,OCTO ONLINE ONBOARDING (3O),PT BANK CIMB NIAGA,PT,8.12022E+20,000222.20/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4384,Sektor Keuangan,4368,TERDAFTAR,6/14/2022,6/14/2022,bukatabungan.cimbniaga.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4384,
1263,tdpseTerbit,4383,LOKAL,LIFE.ID,PT ASURANSI JIWA IFG,PT,2.3301E+19,001739.07/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4383,Sektor Keuangan,4367,TERDAFTAR,6/14/2022,6/14/2022,life.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4383,
1264,tdpseTerbit,4382,LOKAL,AMAN BERSAMA IFG LIFE,PT ASURANSI JIWA IFG,PT,2.3301E+19,001739.06/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4382,Sektor Keuangan,4366,TERDAFTAR,6/14/2022,6/14/2022,aman.ifg-life.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4382,
1265,tdpseTerbit,4381,LOKAL,PT XTREMAX TEKNOLOGI INDONESIA,PT XTREMAX TEKNOLOGI INDONESIA,PT,1.233E+20,002288.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4381,Sektor Teknologi Informasi dan Komunikasi,4365,TERDAFTAR,6/14/2022,6/14/2022,xtremax.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4381,
1266,tdpseTerbit,4380,LOKAL,JNT EXPRESS SOROGENEN,EVY ROFIANTI,,8.0622E+19,003180.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4380,Sektor Transportasi,4364,TERDAFTAR,6/14/2022,6/14/2022,-,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4380,
1267,tdpseTerbit,4379,LOKAL,MAJAMOJO,PT GAMES KARYA NUSANTARA,PT,3.0222E+19,003177.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4379,Sektor Teknologi Informasi dan Komunikasi,4363,TERDAFTAR,6/14/2022,6/14/2022,majamojo.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4379,
1268,tdpseTerbit,4377,LOKAL,JAGA2GO,PT CENTRAL ASIA FINANCIAL,PT,2.2011E+19,000735.04/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4377,Sektor Keuangan,4362,TERDAFTAR,6/14/2022,6/14/2022,-,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4377,
1269,tdpseTerbit,4376,LOKAL,JIWA +,PT JIWA TRI BOGA,PT,9.12041E+20,000757.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4376,Sektor Perdagangan,4361,TERDAFTAR,6/14/2022,6/14/2022,-,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4376,
1270,tdpseTerbit,4375,LOKAL,BLUECHIP CIPTADANA,PT CIPTADANA SEKURITAS ASIA,PT,9.12011E+20,001934.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4375,Sektor Keuangan,4360,TERDAFTAR,6/14/2022,6/14/2022,ciptadana-sekuritas-asia.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4375,
1271,tdpseTerbit,4374,LOKAL,ALLISWELL.AIA.ID (AIA FINANCIAL DIGITAL MICROSITE),PT AIA FINANCIAL,PT,2.22011E+19,000007.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4374,Sektor Keuangan,4359,TERDAFTAR,6/14/2022,6/14/2022,alliswell.aia.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4374,
1272,tdpseTerbit,4372,LOKAL,TURU HOTELS,PT HOTELIO TEKNOVASI UTAMA,PT,9.12021E+20,002897.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4372,Sektor Perdagangan,4358,TERDAFTAR,6/14/2022,6/14/2022,-,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4372,
1273,tdpseTerbit,4371,LOKAL,FOX LOGGER,PT SUMBER SINERGI MAKMUR,PT,8.1202E+20,002918.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4371,Sektor Teknologi Informasi dan Komunikasi,4357,TERDAFTAR,6/14/2022,6/14/2022,tracker.foxlogger.info,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4371,
1274,tdpseTerbit,4370,LOKAL,CLOSEPAY (APLIKASI DIGITAL BISNIS),PT FOKUS TEKNOLOGI PEMBAYARAN,PT,1.70322E+20,003173.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4370,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",4356,TERDAFTAR,6/14/2022,6/14/2022,Closepay.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4370,
1275,tdpseTerbit,4369,LOKAL,TILAKA,PT TILAKA NUSA TEKNOLOGI,PT,9.12021E+20,002849.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4369,Sektor Teknologi Informasi dan Komunikasi,4355,TERDAFTAR,6/14/2022,6/14/2022,tilaka.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4369,
1276,tdpseTerbit,4368,LOKAL,HELO-BABE,PT MP GAMES,PT,8.12E+20,002831.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4368,Sektor Teknologi Informasi dan Komunikasi,4354,TERDAFTAR,6/14/2022,6/14/2022,babe.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4368,
1277,tdpseTerbit,4367,LOKAL,WINDOW OF INDONESIA,MUHAMMAD ALPIAN,,1.30622E+20,003065.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4367,Sektor Perdagangan,4353,TERDAFTAR,6/13/2022,6/13/2022,windowofindonesia.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4367,
1278,tdpseTerbit,4342,LOKAL,SOLIS RESTO,PT SOLUSI LOGIKA KREASI,PT,1.30122E+20,000378.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4342,Sektor Teknologi Informasi dan Komunikasi,4328,TERDAFTAR,6/13/2022,6/13/2022,-,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4342,
1279,tdpseTerbit,4341,LOKAL,FIFGROUP INTELLIGENT PERSONAL ASSISTANT ATAU FIONA,PT FEDERAL INTERNATIONAL FINANCE,PT,8.12011E+20,000368.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4341,Sektor Keuangan,4327,TERDAFTAR,6/13/2022,6/13/2022,fifgroup.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4341,
1280,tdpseTerbit,4340,LOKAL,SRIBU.COM,PT SRIBU DIGITAL KREATIF,PT,9.12011E+20,000369.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4340,Sektor Perdagangan,4326,TERDAFTAR,6/13/2022,6/13/2022,sribu.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4340,
1281,tdpseTerbit,4339,LOKAL,LILI STYLE,PT LILI STYLE INDONESIA,PT,7.0622E+19,000372.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4339,Sektor Perdagangan,4325,TERDAFTAR,6/13/2022,6/13/2022,lili.style,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4339,
1282,tdpseTerbit,4338,LOKAL,LAPAKCHINA.COM,PT OCOMMERCE CAPITAL INDONESIA,PT,9.12031E+20,002857.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4338,Sektor Perdagangan,4323,TERDAFTAR,6/13/2022,6/13/2022,Lapakchina.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4338,
1283,tdpseTerbit,4337,LOKAL,BRILINKERS,PT PERUSAHAAN PERSEROAN (PERSERO) PT. BANK RAKYAT INDONESIA,PT,8.12011E+20,002468.09/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4337,Sektor Teknologi Informasi dan Komunikasi,4324,TERDAFTAR,6/13/2022,6/13/2022,Brilinkers-admin.bri.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4337,
1284,tdpseTerbit,4336,LOKAL,BRILINK MOBILE,PT PERUSAHAAN PERSEROAN (PERSERO) PT. BANK RAKYAT INDONESIA,PT,8.12011E+20,002468.08/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4336,Sektor Keuangan,4322,TERDAFTAR,6/13/2022,6/13/2022,-,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4336,
1285,tdpseTerbit,4334,LOKAL,JAGA HUJAN,PT CENTRAL ASIA FINANCIAL,PT,2.2011E+19,000735.03/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4334,Sektor Keuangan,4321,TERDAFTAR,6/13/2022,6/13/2022,jagahujan.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4334,
1286,tdpseTerbit,4333,LOKAL,LAKUEMAS,PT LAKU EMAS INDONESIA,PT,9.12041E+20,000354.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4333,Sektor Perdagangan,4320,TERDAFTAR,6/13/2022,6/13/2022,lakuemas.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4333,
1287,tdpseTerbit,4332,LOKAL,E-RECRUITMENT PERTAMINA,PT PERUSAHAAN PERSEROAN (PERSERO) PT PERTAMINA,PT,8.1202E+20,002547.04/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4332,Sektor Teknologi Informasi dan Komunikasi,4319,TERDAFTAR,6/13/2022,6/13/2022,-,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4332,
1288,tdpseTerbit,4331,LOKAL,PT DIGITAL JAGAD NUSANTARA,PT DIGITAL JAGAD NUSANTARA,PT,1.288E+20,000347.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4331,Sektor Teknologi Informasi dan Komunikasi,4318,TERDAFTAR,6/12/2022,6/12/2022,digitaljagadnusantara.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4331,
1289,tdpseTerbit,4330,LOKAL,INMOBI AFFILIATE PLATFORM,PT INMOBI INDONESIA TECHNOLOGIES,PT,2.20108E+19,002868.03/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4330,Sektor Teknologi Informasi dan Komunikasi,4317,TERDAFTAR,6/10/2022,6/10/2022,iap.gowadogo.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4330,
1290,tdpseTerbit,4329,LOKAL,"SOLUSIPAY, API SOLUTIONS",PT INOVASI DAYA SOLUSI,PT,9.12041E+20,002938.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4329,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",4316,TERDAFTAR,6/10/2022,6/10/2022,ids.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4329,
1291,tdpseTerbit,4328,LOKAL,BCA MULTI FINANCE,PT BCA MULTI FINANCE,PT,9.1204E+20,002922.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4328,Sektor Keuangan,4315,TERDAFTAR,6/10/2022,6/10/2022,bcamf.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4328,
1292,tdpseTerbit,4327,LOKAL,INMOBI PULSE,PT INMOBI INDONESIA TECHNOLOGIES,PT,2.20108E+19,002868.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4327,Sektor Perdagangan,4312,TERDAFTAR,6/10/2022,6/10/2022,pulse.inmobi.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4327,
1293,tdpseTerbit,4326,LOKAL,PLATFORM JUAL BELI ASET DIGITAL KRIPTO,PT ASET KRIPTO INTERNASIONAL,PT,1.21121E+20,002930.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4326,Sektor Perdagangan,4313,TERDAFTAR,6/10/2022,6/10/2022,nvxchange.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4326,
1294,tdpseTerbit,4325,LOKAL,INMOBI EXCHANGE,PT INMOBI INDONESIA TECHNOLOGIES,PT,2.20108E+19,002868.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4325,Sektor Perdagangan,4276,TERDAFTAR,6/8/2022,6/10/2022,exchange.inmobi.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4325,
1295,tdpseTerbit,4324,LOKAL,PELNI PASSENGERS SERVICE SYSTEM,PT PERUSAHAAN PERSEROAN (PERSERO) PT. PELAYARAN NASIONAL INDONESIA,PT,8.12011E+20,002766.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4324,Sektor Transportasi,4191,TERDAFTAR,5/31/2022,6/10/2022,ticket.pelni.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4324,
1296,tdpseTerbit,4319,LOKAL,TRIPPER,PT DUA SURYA DINAMIKA,PT,9.12031E+20,002883.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4319,Sektor Teknologi Informasi dan Komunikasi,4306,TERDAFTAR,6/9/2022,6/10/2022,tripper.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4319,
1297,tdpseTerbit,4318,LOKAL,FULUSME.ID,PT FINTEK ANDALAN SOLUSI TEKNOLOGI,PT,9.1205E+20,000113.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4318,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",4311,TERDAFTAR,6/10/2022,6/10/2022,fulusme.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4318,
1298,tdpseTerbit,4317,LOKAL,ANNORA JAYA ABADI,PT ANNORA JAYA ABADI,PT,8.12031E+20,000324.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4317,Sektor Perdagangan,4310,TERDAFTAR,6/10/2022,6/10/2022,indonesiavisaservice.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4317,
1299,tdpseTerbit,4316,LOKAL,JETHOSTING,PT CELEBES CIPTA KARYA,PT,2.20205E+19,000333.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4316,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",4309,TERDAFTAR,6/9/2022,6/9/2022,jethosting.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4316,
1300,tdpseTerbit,4315,LOKAL,DUITCROWD,PT URUN DANA MAJU NUSANTARA,PT,8.1021E+19,000264.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4315,Sektor Keuangan,4308,TERDAFTAR,6/9/2022,6/9/2022,duitcrowd.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4315,
1301,tdpseTerbit,4313,LOKAL,YUKBID,PT GOLDEN GLOBAL TEKNOLOGI,PT,1.253E+20,000289.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4313,Sektor Teknologi Informasi dan Komunikasi,4307,TERDAFTAR,6/9/2022,6/9/2022,yukbid.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4313,
1302,tdpseTerbit,4312,LOKAL,HELLO NONA CO.,CHITRA KRISNA SEPTYANI,,2.20301E+19,002206.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4312,Sektor Perdagangan,4305,TERDAFTAR,6/9/2022,6/9/2022,hellonona.co,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4312,
1303,tdpseTerbit,4311,LOKAL,SIMASBID,PT BALAI LELANG SINARMAS,PT,2.77011E+19,000320.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4311,Sektor Perdagangan,4304,TERDAFTAR,6/9/2022,6/9/2022,balailelangsimas.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4311,
1304,tdpseTerbit,4310,LOKAL,CV.MANDRAKARTA,CV MANDRAKARTA,CV,9.1221E+19,000325.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4310,Sektor Perdagangan,4303,TERDAFTAR,6/9/2022,6/9/2022,mandrakarta.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4310,
1305,tdpseTerbit,4309,LOKAL,MANDRAKARTA,CV MANDRAKARTA,CV,9.1221E+19,000325.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4309,Sektor Perdagangan,4302,TERDAFTAR,6/9/2022,6/9/2022,mandrakarta.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4309,
1306,tdpseTerbit,4308,LOKAL,WETALK,PT DIGITAL KREATIF MILENIAL,PT,7.1021E+19,002923.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4308,"Sektor Perdagangan, Sektor Transportasi, Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi, Sektor Pangan, Sektor Pertahanan dan Keamanan",4301,TERDAFTAR,6/9/2022,6/9/2022,wetalk.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4308,
1307,tdpseTerbit,4307,LOKAL,NYMBI,PT SOFIN TEKNOLOGI UTAMA,PT,2.46011E+19,000316.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4307,Sektor Teknologi Informasi dan Komunikasi,4300,TERDAFTAR,6/9/2022,6/9/2022,copytrade.nymbi.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4307,
1308,tdpseTerbit,4306,LOKAL,KASKU,PT SOMA KARYA GEMILANG,PT,2.20003E+19,000319.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4306,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",4299,TERDAFTAR,6/9/2022,6/9/2022,kasku.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4306,
1309,tdpseTerbit,4305,LOKAL,TRILOGIS.ID,PT PATIMURA MEDIA SIBER,PT,2.20206E+19,000317.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4305,Sektor Teknologi Informasi dan Komunikasi,4298,TERDAFTAR,6/9/2022,6/9/2022,trilogis.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4305,
1310,tdpseTerbit,4304,LOKAL,SISTEM INTEGRATOR PEMBAYARAN LINTAS BATAS (CROSS BORDER PAYMENT) MENGGUNAKAN QRIS (QUICK RESPONSE INDONESIA STANDARD),PT ARASH DIGITAL REKADANA,PT,9.12E+20,000827.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4304,Sektor Keuangan,4297,TERDAFTAR,6/9/2022,6/9/2022,arashdigital.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4304,
1311,tdpseTerbit,4303,LOKAL,HDK MULTISOLUTION,CV HADEKA MULTISOLUTION,CV,9.12021E+20,000313.03/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4303,"Sektor Perdagangan, Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi",4296,TERDAFTAR,6/9/2022,6/9/2022,hdk-solution.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4303,
1312,tdpseTerbit,4302,LOKAL,HADEKAMULTISOLUTION,CV HADEKA MULTISOLUTION,CV,9.12021E+20,000313.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4302,Sektor Teknologi Informasi dan Komunikasi,4295,TERDAFTAR,6/9/2022,6/9/2022,hdk-solution.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4302,
1313,tdpseTerbit,4301,LOKAL,HADEKA MULTISOLUTION,CV HADEKA MULTISOLUTION,CV,9.12021E+20,000313.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4301,Sektor Teknologi Informasi dan Komunikasi,4294,TERDAFTAR,6/9/2022,6/9/2022,hdk-solution.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4301,
1314,tdpseTerbit,4300,LOKAL,WATULINTANG MEDIA,CV WATULINTANG MEDIA,CV,9.12011E+20,000309.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4300,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",4293,TERDAFTAR,6/8/2022,6/8/2022,watulintang.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4300,
1315,tdpseTerbit,4299,LOKAL,GOPOP,PT GLOBAL ANUGRAH SARANA,PT,1.40522E+20,000310.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4299,Sektor Transportasi,4292,TERDAFTAR,6/8/2022,6/8/2022,-,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4299,
1316,tdpseTerbit,4298,LOKAL,SEKOLAHKITA NET,CV WATULINTANG MEDIA,CV,9.12011E+20,000309.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4298,Sektor Teknologi Informasi dan Komunikasi,4291,TERDAFTAR,6/8/2022,6/8/2022,sekolahkita.net,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4298,
1317,tdpseTerbit,4297,LOKAL,RINGKAS.,PT RINGKAS ASIA TECHNOLOGY,PT,2.50422E+20,000307.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4297,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",4290,TERDAFTAR,6/8/2022,6/8/2022,ringkas.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4297,
1318,tdpseTerbit,4296,LOKAL,GRAVEL,PT GRAVEL TEKNOLOGI INDONESIA,PT,9.12011E+20,002939.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4296,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",4286,TERDAFTAR,6/8/2022,6/8/2022,gravel.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4296,
1319,tdpseTerbit,4295,LOKAL,RINGKAS,PT RINGKAS ASIA TECHNOLOGY,PT,2.50422E+20,000307.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4295,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",4289,TERDAFTAR,6/8/2022,6/8/2022,ringkas.co.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4295,
1320,tdpseTerbit,4294,LOKAL,UI CONNECT ILUNI UI,IKATAN ALUMNI UNIVERSITAS INDONESIA (ILUNI UI),,1.90522E+20,002812.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4294,Sektor Teknologi Informasi dan Komunikasi,4288,TERDAFTAR,6/8/2022,6/8/2022,-,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4294,
1321,tdpseTerbit,4293,LOKAL,UI CONNECT,IKATAN ALUMNI UNIVERSITAS INDONESIA (ILUNI UI),,1.90522E+20,002812.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4293,Sektor Teknologi Informasi dan Komunikasi,4287,TERDAFTAR,6/8/2022,6/8/2022,-,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4293,
1322,tdpseTerbit,4292,LOKAL,MYHORISON.COM,PT METROPOLITAN GOLDEN MANAGEMENT,PT,9.12031E+20,000266.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4292,Sektor Perdagangan,4283,TERDAFTAR,6/8/2022,6/8/2022,myhorison.com,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4292,
1323,tdpseTerbit,4291,LOKAL,WELLINGS INDONESIA,PT ERA FARMA INDONESIA,PT,9.12E+20,000298.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4291,Sektor Perdagangan,4284,TERDAFTAR,6/8/2022,6/8/2022,wellings.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4291,
1324,tdpseTerbit,4289,LOKAL,NETWAVE,PT NETWAVE MULTI MEDIA,PT,9.1202E+20,000303.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4289,"Sektor Perdagangan, Sektor Energi dan Sumber Daya Mineral, Sektor Transportasi, Sektor Keuangan, Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi, Sektor Pangan, Sektor Pertahanan dan Keamanan",4285,TERDAFTAR,6/8/2022,6/8/2022,indopedia.id,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4289,
